,Dis,Gen
643,-84.56735329878957,-81.39823913574219
644,-85.57097987124794,-103.73590087890625
645,-86.93355781153629,-95.39239501953125
646,-82.86524340980931,-85.87995147705078
647,-84.57045043142219,-84.47039031982422
648,-83.23350665443822,-107.6859130859375
649,-82.66911034835012,-113.37654876708984
650,-88.31825698049445,-107.86293029785156
651,-88.40780137714587,-98.60775756835938
652,-87.63329315185547,-112.84056091308594
653,-92.14529077630294,-146.0073699951172
654,-86.15613114206414,-114.72395324707031
655,-86.99864317241467,-89.6899185180664
656,-86.80257496080901,-123.57599639892578
657,-82.07765197753906,-82.59241485595703
658,-80.90330264442845,-121.48711395263672
659,-85.53869669060958,-117.56278991699219
660,-80.81301940114875,-104.87055206298828
661,-79.56141823216488,-105.06362915039062
662,-87.57689907676296,-124.10618591308594
663,-82.43682379471629,-96.4924545288086
664,-86.40097086053146,-98.1444320678711
665,-85.45199705425061,-81.39028930664062
666,-82.92520663612767,-102.1217269897461
667,-87.6833206979852,-94.10124969482422
668,-87.39737380178352,-109.54405212402344
669,-85.36465935958059,-63.487823486328125
670,-83.49665792364823,-121.14366149902344
671,-79.4820327758789,-109.35980987548828
672,-80.74621742650082,-85.0636215209961
673,-80.08914084183543,-107.4257583618164
674,-74.33166584215667,-105.37085723876953
675,-84.02282975849353,-114.68839263916016
676,-79.73866031044408,-85.05010223388672
677,-78.86290520115902,-85.8428726196289
678,-81.46601526360763,-112.73772430419922
679,-84.93397943597091,-95.78025817871094
680,-82.28877097681949,-109.34046936035156
681,-80.2702437952945,-144.88540649414062
682,-83.5297417891653,-119.0195541381836
683,-79.74867630004883,-112.9879150390625
684,-83.9970185129266,-119.5692138671875
685,-84.8494987487793,-53.704227447509766
686,-83.15212972540604,-130.1749725341797
687,-80.19890213012695,-131.61839294433594
688,-78.92979250456158,-87.10690307617188
689,-80.05485735441509,-101.73872375488281
690,-81.74337989405582,-98.47782897949219
691,-82.08035539325915,-117.15868377685547
692,-83.12236966584858,-84.7556381225586
693,-82.14881635967053,-92.21599578857422
694,-82.63512320267527,-82.677978515625
695,-81.34992458945827,-114.51725769042969
696,-82.97517254478053,-89.54412841796875
697,-83.04855527375874,-102.05189514160156
698,-82.09500724390934,-86.08847045898438
699,-83.59568244532535,-90.54898834228516
